cancel_order_buy_price,cancel_order_buy_volume,cancel_order_sell_price,cancel_order_sell_volume,execute_order_buy_price,execute_order_buy_volume,execute_order_sell_price,execute_order_sell_volume,new_order_buy_price,new_order_buy_volume,new_order_sell_price,new_order_sell_volume,time_index_volume,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume
3458.3291,0.0,3478.9354,0.0,3466.9306,128.4472,3465.6316,128.0918,3462.4627,197.8625,3477.7934,172.8842,2016-04-29 12:06:51.488000$$2016-04-29 12:12:11.545,1.6593637886973012,1.6109991923925064,0.8333960833657199,0.8347381953421339
3477.8824,0.0,3492.8359,0.0,3486.5388,162.7184,3486.2623,163.2172,3478.7856,209.5408,3492.7884,197.6735,2016-04-29 12:12:11.545000$$2016-04-29 12:17:32.763,2.395018947047792,2.3719890885494976,1.9129552227978983,1.9448467020417806
3478.2828,0.0,3489.765,0.0,3484.2174,181.2283,3484.1304,181.2283,3478.8768,260.9507,3488.8084,154.4346,2016-04-29 12:17:32.763000$$2016-04-29 12:22:57.142,2.307925288038055,2.2933512158831797,2.4960258977370797,2.5140722574808083
3472.4643,0.0,3488.0338,0.0,3478.475,94.7,3478.425,94.7,3472.145,247.4833,3483.8481,126.5633,2016-04-29 12:22:57.142000$$2016-04-29 12:28:21.456,2.092483473832162,2.0829002009620172,-0.22965680623971038,-0.22058135216517655
3464.4292,0.0,3477.5336,0.0,3472.3333,88.1333,3472.3,88.1333,3463.3223,232.8095,3476.6381,167.3463,2016-04-29 12:28:21.456000$$2016-04-29 12:33:45.801,1.8620608299361705,1.85697170052521,-0.43651098703610164,-0.42811634197154375
3459.0157,0.0,3472.732,0.0,3464.9067,114.5467,3462.9733,114.5467,3458.4194,210.8459,3469.583,147.2297,2016-04-29 12:33:45.801000$$2016-04-29 12:39:06.063,1.5834316544378746,1.5129443788886408,0.39552370604374093,0.40665678604580147
3456.0079,0.0,3467.0191,0.0,3462.4444,106.716,3461.2963,106.716,3456.4777,214.3713,3466.0989,204.4774,2016-04-29 12:39:06.063000$$2016-04-29 12:44:26.305,1.4910517472354516,1.4510860776261827,0.148852922611834,0.15917414717441677
3448.8993,0.0,3460.4638,0.0,3454.6897,85.8621,3454.5345,85.8621,3448.6674,215.6696,3458.5989,166.6704,2016-04-29 12:44:26.305000$$2016-04-29 12:49:46.413,1.200113004441079,1.2016683904011132,-0.5080548698729551,-0.4998956936776096
3448.6055,0.0,3458.2483,0.0,3453.8827,76.5,3453.8457,76.5,3449.5035,163.0174,3458.8092,173.4153,2016-04-29 12:49:46.413000$$2016-04-29 12:55:06.449,1.1698361961267665,1.176261116751978,-0.8029654834283018,-0.7957769320570378
3451.5971,0.0,3462.0037,0.0,3457.2,83.6182,3457.2,83.6182,3452.0228,191.1891,3461.0,150.6165,2016-04-29 12:55:06.449000$$2016-04-29 13:00:30.105,1.2942937626956463,1.2999887851626188,-0.5787387896940254,-0.5708122520138373
3458.2932,0.0,3467.9777,0.0,3463.9032,78.4785,3463.8925,78.4785,3459.2759,164.6857,3468.3983,192.213,2016-04-29 13:00:30.105000$$2016-04-29 13:05:50.129,1.5457826121288107,1.5468502527827588,-0.740641790141619,-0.7332481158583539
3463.2406,0.0,3474.5082,0.0,3468.037,82.1111,3468.037,82.1111,3464.3532,196.6418,3473.9197,185.2117,2016-04-29 13:05:50.129000$$2016-04-29 13:11:10.727,1.7008734054494126,1.6997254642211783,-0.6262131582319885,-0.6184428706102675
3460.4508,0.0,3471.3,0.0,3465.1304,84.7391,3465.1304,84.7391,3459.1418,220.4925,3469.2937,138.1538,2016-04-29 13:11:10.727000$$2016-04-29 13:16:32.428,1.5918243706955124,1.5925117859567575,-0.5434299052840974,-0.5353871572061021
3455.5455,0.0,3471.0242,0.0,3459.5714,58.7143,3459.5714,58.7143,3454.784,186.576,3467.8438,139.9766,2016-04-29 13:16:32.428000$$2016-04-29 13:21:53.766,1.3832633082180492,1.3874609232745931,-1.3632235130916603,-1.3578789114681737
