time_index_volume,nom_exe_buy,nom_exe_sell,nom_new_buy,nom_new_sell,nom_amm_buy,nom_amm_sell,nom_can_buy,nom_can_sell,nom_exe,nom_new,nom_can,nom_amm,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume,nom_exe_order_volume_average,nom_exe_order_price_average
2016-04-29 07:00:11.102000$$2016-04-29 07:20:11.130,1.9321732759999999,1.59055419,-1.915403828,-2.508207215,2.377586605,2.259720975,-3.34326474,-2.588605464,0.505978358,0.469326829,-1.6190379680000002,0.55532044,-0.60697345,-0.773312269,-1.486427195,-1.381125915,1.0762,0.7849
2016-04-29 07:20:11.130000$$2016-04-29 07:40:11.224,-0.511220503,-0.259831465,0.19382794600000003,-0.203646563,0.907297098,0.10520540199999999,-0.655061914,0.317657154,-1.321185882,0.35151425399999997,-1.394223624,1.059699296,-0.97994879,-0.94990588,-0.931938284,-0.918480686,1.0147,1.0316
2016-04-29 07:40:11.224000$$2016-04-29 08:00:12.101,-0.8156163609999999,-0.784625715,-1.306616815,-0.507399543,1.3854980540000001,1.57678019,0.095039931,-0.48178590600000004,-0.159352684,-0.812185465,0.8141089440000001,0.13058035099999998,-0.538855711,-0.511388735,-0.39507783399999996,-0.38420798100000003,1.0283,1.0537
2016-04-29 08:00:12.101000$$2016-04-29 08:20:12.513,-0.795049074,-0.975106592,0.439802497,0.027469835,0.521881402,-0.110246155,-0.09552648400000001,1.2098532770000001,1.605181484,0.37315329799999997,-1.708026979,0.805808185,-0.61897386,-0.590871713,-1.013127656,-0.9992787129999999,1.0139,1.0476
2016-04-29 08:20:12.513000$$2016-04-29 08:40:12.602,-0.527674333,-0.687441595,-0.6855310729999999,0.483099305,0.739569897,-0.252525486,0.13153137199999998,0.732837528,1.029710979,-1.08147135,-0.799402339,1.287724825,-0.24768025100000002,-0.222521689,0.23794377100000003,0.24576236699999998,0.9682,1.1131
2016-04-29 08:40:12.602000$$2016-04-29 09:00:12.731,-0.930793172,-1.010092875,-1.2512725409999998,1.453788175,-0.159733394,-0.5330190229999999,1.919611985,0.7505047779999999,0.8345593090000001,-2.3798140119999998,1.711024504,0.35860587899999996,-0.252211795,-0.228693256,-1.041842558,-1.09968917,0.9474,1.1028
2016-04-29 09:00:12.731000$$2016-04-29 09:20:12.768,-0.14923624,-0.528059637,1.7926625269999998,0.747232331,-1.148253281,-0.89074991,0.273442532,1.068515278,2.115298872,0.9766422020000001,-1.024216683,-0.7304712729999999,-0.309805394,-0.28486771899999996,-0.6772471109999999,-0.665017161,1.0184,1.0875
2016-04-29 09:20:12.768000$$2016-04-29 09:40:24.268,-0.5029935879999999,-0.40366396299999996,0.003197669,0.549132561,0.129328378,-0.350088455,0.346425414,0.467828779,-0.595947816,-0.49962149100000003,-0.143693835,0.5525977470000001,-0.435497707,-0.40885014399999997,-0.061923129,-0.05265913,1.1759,1.0652
2016-04-29 09:40:24.268000$$2016-04-29 10:00:32.101,-0.98426812,-0.947895038,0.993245237,0.179346325,-0.8377795259999999,0.393829186,1.26682065,0.534080966,-0.15299890900000002,0.753038744,1.0857596090000001,-1.458791619,-0.516696425,-0.490209127,-0.045848805,-0.036662287,1.2506,1.054
2016-04-29 10:00:32.101000$$2016-04-29 10:20:33.008,-0.108101664,0.090031369,-0.015250422,-1.3724352030000002,0.189995663,1.36945888,-0.09958108800000001,-0.671708843,-0.969912876,1.265162794,0.7977162309999999,-0.9816396909999999,-0.670460719,-0.639636523,-0.838165292,-0.87170075,0.9615,1.0482
