time_index_volume,nom_exe_buy,nom_exe_sell,nom_new_buy,nom_new_sell,nom_amm_buy,nom_amm_sell,nom_can_buy,nom_can_sell,nom_exe,nom_new,nom_can,nom_amm,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume,nom_exe_order_volume_average,nom_exe_order_price_average
2016-04-29 07:50:23.729000$$2016-04-29 07:55:24.527,-0.777073273,-0.7377953359999999,-0.339864637,-0.45254528899999996,0.581362162,1.134575078,0.238152542,-0.30229082399999996,-0.126909923,0.12459398699999999,0.34603164299999994,-0.44143793200000003,0.060870707999999996,0.062884278,0.1165828,0.127116687,0.9171,0.968
2016-04-29 07:55:24.527000$$2016-04-29 08:00:26.125,-1.294592886,-1.3333384240000001,0.563358648,0.22131805699999998,0.368775311,0.458476791,0.200392092,0.498452523,1.282593,0.238353714,-0.115097879,-0.138973667,0.053112922,0.055125667999999996,-0.8666587240000001,-0.860363164,1.0073,0.9635
2016-04-29 08:00:26.125000$$2016-04-29 08:05:26.968,-0.79165129,-0.832540827,1.389711867,-0.281088934,0.09350259400000001,0.337463089,-0.481993186,0.568214254,0.33640587200000005,0.894600304,-0.540221396,-0.287707683,0.045550398,0.04756234,-0.514267919,-0.506453355,1.0154,0.9577
2016-04-29 08:05:26.968000$$2016-04-29 08:10:28.664,-0.649515621,-0.7851680809999999,-0.059288892999999995,-0.077733724,0.491421571,-0.336004465,0.038561591,1.150573052,0.792701731,0.080483072,-0.520007499,0.767266151,0.047420755999999994,0.049432897,-1.4506894030000002,-1.446911346,1.0026,0.9593
2016-04-29 08:10:28.664000$$2016-04-29 08:15:35.865,-0.263198163,-0.609212169,-0.40904769700000004,0.229292771,0.390579091,-0.37809618799999994,0.095202267,0.8078306340000001,1.5197665619999998,-0.23138883300000002,-0.328607164,0.710001633,0.057637321,0.059650548,0.07491406,0.08526833,0.8786,0.9662
2016-04-29 08:15:35.865000$$2016-04-29 08:20:36.501,-0.5183134660000001,-0.7580979409999999,-0.02085386,0.009988132,0.554107437,-0.043993143,-0.15024066,0.725936428,1.2840972720000001,0.057266801,-0.427149911,0.49593226100000004,0.06547327,0.06748733,-0.6243406979999999,-0.617000611,1.0119,0.9702
2016-04-29 08:20:36.501000$$2016-04-29 08:25:41.730,-0.9483649759999999,-1.059253253,-1.004790715,1.67670339,0.589538579,-0.39388058299999995,0.820742345,0.12841203699999998,1.107094593,-1.095807985,0.447732811,0.947130542,0.071653445,0.073668161,0.361367062,0.37295610700000004,0.9689,0.9727
2016-04-29 08:25:41.730000$$2016-04-29 08:30:46.775,0.40010162299999996,0.155519297,-1.392984553,-1.2460293470000001,1.2572793279999999,0.34009382200000005,-0.5656056110000001,0.416558317,0.487835927,-0.017025265,-0.515585709,0.755352056,0.083119453,0.08513538699999999,-0.322759084,-0.314119009,1.0275,0.9763
2016-04-29 08:30:46.775000$$2016-04-29 08:35:47.006,-0.536535988,-0.49754784,-1.362236526,2.553921946,1.284534053,-0.57013967,0.081716391,-0.839152841,-0.169029541,-1.553942397,0.575964719,1.9917275840000002,0.081216599,0.083232332,0.276267138,0.287489354,0.961,0.9758
2016-04-29 08:35:47.006000$$2016-04-29 08:40:47.304,-0.467290405,-0.6802712879999999,1.0591705790000001,-0.029885439,-0.481572092,-0.364942524,0.07901921599999999,1.0535132520000001,1.0333852620000001,0.601301416,-0.45368065,-0.250428098,0.083558572,0.085574554,0.765670062,0.7790018809999999,0.9829,0.9764
2016-04-29 08:40:47.304000$$2016-04-29 08:45:47.464,-0.966587497,-0.849459665,-0.11309794,1.919932171,-0.6042183520000001,0.521614374,1.392543447,-1.3001868890000001,-0.533564804,-0.796318091,1.7635311580000002,-1.025612878,0.082875595,0.08489150300000001,-0.8839075890000001,-0.877686382,1.0071,0.9763
2016-04-29 08:45:47.464000$$2016-04-29 08:51:12.601,-0.627648596,-0.8460758970000001,0.805499359,-0.277101577,0.43418665,-0.646430917,-0.530542336,1.7147331369999999,1.336746794,0.604396918,-1.0638876609999999,1.121614374,0.076757775,0.078773034,-0.9172697870000001,-0.91119239,1.0067,0.9744
2016-04-29 08:51:12.601000$$2016-04-29 08:56:12.602,-0.685960665,-0.595677099,-2.0425366169999997,-0.125582008,0.807576375,-0.6964148370000001,1.141706171,1.432653094,-0.37361054200000005,-0.865966903,-0.056982925,1.643912895,0.08336331,0.08537927099999999,-1.100764834,-1.095478404,1.0048,0.9764
2016-04-29 08:56:12.602000$$2016-04-29 09:01:18.537,-0.740628229,-0.626131007,-2.857359326,1.896008029,-1.65079977,-0.336004465,4.18681676,-0.49337730399999996,-0.481416706,-1.981895657,2.92646191,-1.5336913509999999,0.07946012,0.08089011,-0.297413631,-0.719294614,0.4135,0.9823
2016-04-29 09:01:18.537000$$2016-04-29 09:06:19.406,0.323567032,-0.027204151,1.704879141,-0.069759009,-0.364376776,-1.088393999,-1.078068864,1.3325601759999999,0.878445239,0.936389592,-1.202858202,0.78225485,0.073458813,0.075473721,-0.601996719,-0.594560317,1.0125,0.9733
2016-04-29 09:06:19.406000$$2016-04-29 09:11:19.707,-0.9410759670000001,-1.1370799059999999,-0.059288892999999995,2.318667879,-1.2338024859999999,0.029667371,1.961647375,-0.7784904659999999,2.041247544,-0.9216859540000001,1.742053893,-1.3173160259999999,0.07653265299999999,0.078547888,-0.036202582999999997,-0.026327287999999997,1.3751,0.9743
2016-04-29 09:11:19.707000$$2016-04-29 09:16:21.551,-0.383466806,-0.670119985,0.901586942,-0.229253292,-1.102979809,0.079651291,0.745221444,0.683472766,1.358809451,0.626839313,0.10030646,-1.2204659690000002,0.078334216,0.080349642,-0.7443937490000001,-0.737571158,1.0093,0.9749
2016-04-29 09:16:21.551000$$2016-04-29 09:21:22.224,0.137697312,-0.213311366,0.863151909,0.568218123,-0.26898524100000004,-1.38829752,-0.441535561,1.359858244,1.033886686,0.215137443,-0.8718556409999999,1.464817155,0.078073379,0.079934776,-0.29196662100000004,-0.283193813,1.031,0.9767
2016-04-29 09:21:22.224000$$2016-04-29 09:26:22.827,-0.172085555,0.135216691,-0.535883308,1.5172091069999998,-0.255357879,-0.407034247,0.7560101440000001,-0.8057885340000001,-0.916652757,-0.828046994,0.987822867,0.037816119,0.07946012,0.081475665,-0.546657225,-0.538982278,1.0142,0.9753
2016-04-29 09:26:22.827000$$2016-04-29 09:31:24.649,0.775485568,0.449907073,0.07139022,-0.165455579,0.038993145,-0.399142049,-0.660006737,0.183008174,0.550012505,0.186504043,-0.456839072,0.35181015299999996,0.056458722999999995,0.058471825,0.367937776,0.379555145,0.9694,0.9656
2016-04-29 09:31:24.649000$$2016-04-29 09:36:24.807,-1.2217028,-1.1032422309999999,1.5127039740000001,-0.7795085690000001,0.28973661,-0.238667358,-0.444232736,1.857289718,-0.628333944,1.2320101079999999,-1.075257978,0.439436395,0.058317372,0.060330670999999995,0.942931506,0.957027422,0.9853,0.9666
2016-04-29 09:36:24.807000$$2016-04-29 09:41:31.002,-0.598492561,-0.52461798,-1.2238704059999999,0.663914693,-0.24445598899999998,0.611059284,1.546282423,-0.739059922,-0.305416875,-0.802509096,1.44768902,-0.7727266190000001,0.071653445,0.073668161,-1.242047031,-1.237369607,1.0038,0.9727
2016-04-29 09:41:31.002000$$2016-04-29 09:46:42.528,-1.418506033,-1.2419767,1.2705632629999999,1.896008029,-1.5908393769999998,-0.877935389,1.732387499,0.680439647,-1.332834694,-0.18495629100000002,0.660610412,-1.090179583,0.061895320999999996,0.062445112000000004,1.294500232,0.7730621529999999,1.6745,0.9912
2016-04-29 09:46:42.528000$$2016-04-29 09:51:45.915,-0.04452790400000001,-0.128717177,1.50886047,-1.349700631,0.08805164900000001,-0.307066406,-1.115829314,1.4933154690000001,0.158901769,1.569419911,-1.286240526,0.301847822,0.061082070999999995,0.063220094,-0.216914982,-0.170742875,1.2704,0.9662
2016-04-29 09:51:45.915000$$2016-04-29 09:56:49.092,-0.613070578,-0.612595937,0.098294744,0.277141056,-0.364376776,-0.33863519799999997,0.745221444,0.728969547,0.016998771,-0.01083426,0.076302457,-0.149350459,0.058967855,0.060981223,0.447312721,0.45927224,0.9740000000000001,0.9670000000000001
2016-04-29 09:56:49.092000$$2016-04-29 10:01:49.631,-1.637176292,-1.56005085,0.109825254,-0.6240016429999999,-0.8794910690000001,3.0234411110000003,2.002105,-1.612598119,-0.12239710699999999,0.436465892,2.435643228,-2.086351596,0.053112922,0.055125667999999996,-0.22348569699999998,-0.21441769800000002,1.0423,0.9635
2016-04-29 10:01:49.631000$$2016-04-29 10:06:51.277,-0.190308077,-0.16932238800000002,1.935489341,-1.469321343,-1.015764691,1.329249293,-0.212275685,-0.26286028,-0.1514797,1.8712314319999999,0.04724498,-1.715093045,0.052234682000000004,0.054247334,-0.92727963,-0.92124538,1.0066,0.9629
2016-04-29 10:06:51.277000$$2016-04-29 10:11:52.100,0.290766493,0.548036332,-0.132315457,-0.85925571,-0.20902484699999999,0.77679544,0.084413566,-0.736026803,-0.7060546679999999,0.436465892,0.512796292,-0.843058208,0.049697447,0.05170983,-0.528068785,-0.520313712,1.0149,0.9611
2016-04-29 10:11:52.100000$$2016-04-29 10:16:56.229,-0.33608825,-0.16932238800000002,-1.73505635,-0.731660284,3.058816614,0.913593537,-1.560863191,-0.344754486,-0.599752775,-0.444204649,-0.737938575,1.656595641,0.051649189000000005,0.05366177900000001,-1.299137138,-1.294705805,1.0034,0.9625
2016-04-29 10:16:56.229000$$2016-04-29 10:21:56.553,-0.161152043,0.19274074,-0.163063483,-0.11361993699999999,-0.23900504399999997,0.40849287100000004,0.470109593,-0.554039679,-1.014931865,0.047206417,0.642923253,-0.635906697,0.040213919,0.043156328,-0.313121838,-0.40658573200000003,0.7701,0.9318
2016-04-29 10:21:56.553000$$2016-04-29 10:26:57.807,-0.449067884,-0.324975695,0.836247385,0.06979848799999999,-0.307141855,-0.38072692,0.049350291,0.677406528,-0.48342240200000003,0.44343077399999997,-0.290706107,-0.045582541,0.027441383,0.029451401000000002,0.320168503,0.331579958,0.9656,0.9318
2016-04-29 10:26:57.807000$$2016-04-29 10:31:57.819,-0.157507538,-0.050890524000000006,0.148260287,-0.372798147,-0.582414572,-0.09134633,0.588785294,0.43475702899999996,-0.40971307100000004,0.327349419,0.141997622,-0.5924779020000001,0.0213988,0.023408176,-0.11752331,-0.10799855300000001,1.0882,0.9142
2016-04-29 10:31:57.819000$$2016-04-29 10:36:58.018,-0.5693365260000001,-0.643049845,1.3781813569999999,-0.8911545670000001,-0.214475792,0.9977769809999999,-0.33364856,0.104147087,0.359972801,1.2281407290000002,-0.22374757399999998,-0.970269989,0.017202568999999997,0.019211499,0.90416074,0.918089532,0.9848,0.8954
2016-04-29 10:36:58.018000$$2016-04-29 10:42:06.254,-0.594848057,-0.6802712879999999,1.0130485390000001,-0.962926994,0.009012948,0.889916943,-0.277007885,0.31343228,0.440702069,1.0811043470000001,-0.29702295,-0.734678382,0.016918898,0.018927798,-0.02723956,-0.017325629,1.5722,0.8939
2016-04-29 10:42:06.254000$$2016-04-29 10:47:12.601,0.728107012,0.78490006,-0.474387254,0.057836417,-1.157489258,0.287479169,0.94211522,-1.08180234,-0.29237985,-0.18418241600000002,1.300506584,-1.386494638,0.017495316,0.018284565,-0.24812735600000002,-0.23916557600000002,1.0375,0.9568
2016-04-29 10:47:12.601000$$2016-04-29 10:52:13.838,-0.193952581,-0.270835414,0.428836031,0.06979848799999999,-0.721413667,0.124373746,0.553722019,0.04955095,0.185477242,0.246092471,0.334029642,-0.8849497,0.008991904,0.010999962,-0.846591725,-0.8402096659999999,1.0076,0.8174
2016-04-29 10:52:13.838000$$2016-04-29 10:57:14.518,0.615127378,0.41268563,0.678663748,-0.576153358,-0.647825911,-0.220252229,-0.287796585,0.319498517,0.292280558,0.698035877,-0.306498214,-0.555198316,0.002910093,0.0049175040000000005,-0.08506599,-0.075401324,1.1282,0.5918
2016-04-29 10:57:14.518000$$2016-04-29 11:02:16.102,0.578682334,0.46682591100000004,-1.027851735,-0.616026929,-1.31556666,-0.24129809100000002,1.5975287480000002,0.328597874,0.080178197,-0.140845377,0.7869472670000001,-1.235838994,0.007493334,0.00956945,-0.858032812,-0.909365924,0.9436,0.7829999999999999
2016-04-29 11:02:16.102000$$2016-04-29 11:07:16.246,1.752212726,1.871089443,1.1975367000000001,2.386452949,-0.18722106800000002,-0.107130726,-1.9546507430000002,-3.371806987,-0.389154686,-0.413249621,0.965713918,-0.182018137,0.02803156,0.015838992,-0.856468497,-1.059792516,0.8081,1.7698
2016-04-29 11:07:16.246000$$2016-04-29 11:12:19.509,-1.7647339430000002,-1.681866481,2.581197903,-1.37761213,-1.263782683,2.215806192,0.745221444,0.00102105,-4.99724144,-7.809953521000001,-6.44267927,-3.5064347710000003,-9.92076516,-9.91981234,-3.0327471939999997,-3.0357887000000003,0.9990000000000001,1.0001
2016-04-29 11:12:19.509000$$2016-04-29 11:17:22.053,-0.29964320699999997,-0.402802349,1.8355582540000002,0.201381272,-0.974882604,-0.283389813,-0.101691509,0.534849948,0.335403024,0.8574542709999999,-0.306498214,-0.8480544409999999,0.006101324,0.008109074,-0.12955286400000002,-0.120079961,1.0789,0.7524
2016-04-29 11:17:22.053000$$2016-04-29 11:22:22.101,1.143580504,1.2315573770000001,-0.16690698699999998,-0.5442545010000001,-0.20084843,0.190142062,-0.530542336,-0.908914572,-0.350043613,0.256926731,0.224116578,-0.442975235,0.009272355999999999,0.011280443000000001,-0.441304005,-0.433174926,1.0188,0.8220000000000001
2016-04-29 11:22:22.101000$$2016-04-29 11:27:23.619,-0.37617779700000004,-0.392651046,-1.350706016,-2.7492629639999997,1.6061398009999999,3.946828267,-0.363317486,-2.106996473,0.016998771,0.856680395,1.16406278,-1.06404544,0.009999246,0.01200741,-1.202022447,-1.197172495,1.0041,0.8328
2016-04-29 11:27:23.619000$$2016-04-29 11:32:33.348,-0.84267435,-0.873146038,0.878525922,0.576192837,-0.9966863840000001,0.313786496,0.9906643709999999,-0.014144543999999998,0.310833247,0.219006822,0.63218462,-1.254670949,0.004697018,0.006704619,0.265577159,0.276753295,0.9596,0.7006
2016-04-29 11:32:33.348000$$2016-04-29 11:37:33.550,-1.075922627,-1.238592933,2.973235243,-0.20532915,-0.5306305960000001,-0.77007535,-0.7651965620000001,2.154535354,2.236802912,1.6321038419999998,-1.351304006,0.125826687,0.009200926,0.011209005,-0.497019053,-0.489130137,1.0161,0.8209
2016-04-29 11:37:33.550000$$2016-04-29 11:42:36.958,-0.070039435,-0.203160063,-0.48976126700000006,0.356888198,0.27610924800000003,-0.233405893,0.11947684199999999,0.179975055,0.338411568,-0.326575544,0.00429045,0.41906713700000003,0.024688101,0.026697826,-0.357032074,-0.348539735,1.0244,0.9247
2016-04-29 11:42:36.958000$$2016-04-29 11:47:37.445,-0.295998702,-0.402802349,0.567202152,0.416698554,-0.304416383,-0.862150993,0.122174017,1.03531454,0.348440049,0.147036382,-0.42146475200000005,0.5266783110000001,0.033391166,-0.027468400000000004,0.6403030710000001,0.6530944879999999,0.9804,-1.2156
2016-04-29 11:47:37.445000$$2016-04-29 11:52:38.422,-0.234042129,-0.490780305,-0.566631334,0.819421618,-0.309867328,0.011252243,0.880080195,-0.196131668,0.98574998,-0.561833755,0.675139151,-0.405311324,0.041728298,0.043739834000000005,0.101797214,0.112267366,0.9067,0.9540000000000001
2016-04-29 11:52:38.422000$$2016-04-29 11:57:42.101,-0.186663573,-0.297905555,0.651759225,0.125621487,-0.198122957,-0.55961674,-0.12326890900000001,0.813896872,0.311334671,0.326575544,-0.45368065,0.271101772,0.038783852,0.040640781,0.592054745,0.604638184,0.9792,0.9543
2016-04-29 11:57:42.101000$$2016-04-29 12:02:42.102,1.8688368640000002,1.2214060740000001,-0.39367368399999997,1.126448113,-0.549708903,-1.593494666,-0.5629084360000001,-0.114237462,0.829305685,-0.609040172,-0.24648820800000001,1.455209015,0.042115016,0.04357295,0.216086843,0.22704964800000002,0.9517,0.9665
2016-04-29 12:02:42.102000$$2016-04-29 12:07:42.809,-0.28870969399999996,-0.487396537,0.417305521,0.54429398,-1.072999612,-0.9594881,0.982572845,1.132374339,0.755596354,0.017025265,0.003658765,-0.341897596,0.039033272,0.041044522,1.025544493,1.039996518,0.9861,0.951
2016-04-29 12:07:42.809000$$2016-04-29 12:12:45.891,3.7603346060000002,3.491914098,-1.419889076,-1.026724708,-0.361651304,-0.309697139,-1.43139879,-1.991737961,-0.025622271000000002,-0.140845377,0.306867218,-0.174331624,0.229423978,0.22767657800000002,0.76862718,0.774196641,0.9928,1.0077
2016-04-29 12:12:45.891000$$2016-04-29 12:17:46.215,1.9052819069999998,2.01320768,-0.593535858,-1.1423580629999999,-0.25263240600000003,0.524245107,-0.743619162,-1.539803269,-0.37310911799999996,0.34747018700000004,0.484370499,-0.724685916,0.287898363,0.288925977,1.838231316,1.856186481,0.9903,0.9964
2016-04-29 12:17:46.215000$$2016-04-29 12:22:47.914,3.206369949,4.128062397,-0.339864637,-0.444570575,-0.953078825,-1.7066161690000001,-1.191350214,-1.39421357,-1.013929017,0.12072460900000001,0.08451435300000001,1.006316688,0.279171293,0.280950711,2.287790041,2.3076830580000003,0.9914,0.9937
2016-04-29 12:22:47.914000$$2016-04-29 12:27:51.785,0.669794943,1.607155574,0.21744334699999998,-1.712550125,-0.601492879,1.134575078,-0.05314235900000001,-1.4457765880000002,-1.5514555669999999,1.0996773640000002,0.8924385420000001,-1.332304725,0.26274820600000004,0.264640355,-0.084285311,-0.07461728,1.1296,0.9929
2016-04-29 12:27:51.785000$$2016-04-29 12:32:54.477,-0.32515473699999997,-0.379115976,0.17900831399999997,0.14555827300000002,0.720361257,0.127004479,-0.597971712,0.08291525599999999,0.147369016,0.089769581,-0.36966664200000005,0.478637608,0.244063652,0.24596347600000001,-0.32698480399999996,-0.318362945,1.0271,0.9923
2016-04-29 12:32:54.477000$$2016-04-29 12:37:54.980,1.216470591,1.4345834290000001,-0.812615548,-0.360836076,-1.359174219,0.832040825,1.017636121,-1.967473011,-0.543593285,-0.154775139,2.047789082,-1.798107379,0.24180130600000002,0.243834104,-0.6858723959999999,-0.678797546,1.0104,0.9917
2016-04-29 12:37:54.980000$$2016-04-29 12:42:55.338,2.072929106,1.576701666,0.405775011,-0.033872796000000004,-0.830432565,-0.725352896,-0.9971536129999999,-0.55100656,0.485830231,0.28556013199999997,-0.279967475,-0.290013637,0.217335005,0.214165178,0.380517354,0.392188947,0.9702,1.0148
2016-04-29 12:42:55.338000$$2016-04-29 12:47:59.549,0.159564338,-0.321591928,-0.29758609999999996,0.47650891,0.107129956,-0.399142049,-0.012684734,0.38622713,1.5884616530000002,-0.288655634,-0.18079304300000001,0.42636932299999997,0.19868792300000002,0.200649385,-0.549439873,-0.54177692,1.0141,0.9902
2016-04-29 12:47:59.549000$$2016-04-29 12:52:59.778,1.260204642,1.979370004,0.701724769,0.368850269,-1.645348826,-1.575079537,0.203089267,-0.23859533,-1.150817774,0.23371046,0.28791669,-0.420684348,0.187867421,0.18967695399999998,-0.757419851,-0.746427293,1.0147,0.9905
2016-04-29 12:52:59.778000$$2016-04-29 12:58:06.124,0.10489677300000001,0.561571402,0.9630829959999999,0.9071434740000001,-1.5417808730000002,-1.312006274,0.772193195,0.322531636,-1.117222365,0.105247095,0.309393955,-0.593246553,0.201667498,0.20385676600000002,-0.553987919,-0.555952082,0.9965,0.9893
2016-04-29 12:58:06.124000$$2016-04-29 13:03:07.898,0.316278023,1.099590442,0.547984635,0.456572125,-1.389154416,-1.52772635,0.7560101440000001,0.42869079200000004,-1.51435019,0.119176857,0.241803737,-0.065567473,0.202754173,0.204782822,-0.21110720300000002,-0.20198584600000002,1.0452,0.9901
2016-04-29 13:03:07.898000$$2016-04-29 13:08:08.048,1.212826086,1.553015293,0.36733997799999996,0.43264798200000004,-1.4300365019999999,-1.5408800130000002,0.259729942,0.055617187,-0.712071756,0.04488479,0.155262992,-0.112839525,0.220925543,0.222921867,-0.812995915,-0.8064690379999999,1.0081,0.991
2016-04-29 13:08:08.048000$$2016-04-29 13:13:08.551,0.5130812570000001,1.072520302,0.724785789,1.453411393,-1.675329022,-1.511941954,0.766798845,-0.323522655,-1.147307806,-0.24067534100000001,0.683982731,-0.555198316,0.23178293,0.23381466399999998,-0.73287282,-0.726000567,1.0095,0.9913
2016-04-29 13:13:08.551000$$2016-04-29 13:18:12.601,-0.223108616,-0.352045835,1.551139007,1.074612471,-1.4245855580000002,-0.991056892,0.48629264299999997,0.641009104,0.399585299,0.297942143,-0.024767027,-0.7719579670000001,0.218880708,0.22091107,-0.487162981,-0.47923158,1.0166,0.9908
2016-04-29 13:18:12.601000$$2016-04-29 13:23:13.044,0.013784165,-0.544920586,0.8977434390000001,0.951004402,-1.113881699,-1.393558985,0.46201806799999995,1.371990719,2.285441042,0.05571905,-0.392407276,0.168102505,0.201158997,0.203187476,-1.338741811,-1.3344811970000001,1.0032,0.99
2016-04-29 13:23:13.044000$$2016-04-29 13:28:13.940,0.20329839,-0.098263269,0.574889158,1.333790681,-0.5960419339999999,-1.6697859119999998,0.033167241,0.998917115,0.788188915,-0.25770060699999997,-0.45368065,1.552827723,0.194943693,0.19697151100000002,-0.16842121399999999,-0.159115856,1.0585,0.9897
2016-04-29 13:28:13.940000$$2016-04-29 13:33:13.984,0.655216925,0.95070467,-0.12078494699999999,-0.257164792,-0.39435697299999994,-0.246559556,-0.009987559,-0.372052555,-0.71758742,0.13697599800000002,0.23422352600000002,-0.268107076,0.215911086,0.217477665,1.51229784,1.5288480469999999,0.9892,0.9928
2016-04-29 13:33:13.984000$$2016-04-29 13:38:13.998,-0.343377259,0.155519297,0.271252394,-0.647925785,-0.34802394200000003,0.395339207,0.40807456799999997,-0.102104987,-1.3960141209999999,0.530878727,0.33339795699999997,-0.723532939,0.21184307800000002,0.213743285,1.928837392,1.94718312,0.9906,0.9911
2016-04-29 13:38:13.998000$$2016-04-29 13:43:14.100,-0.01537187,0.35854534899999996,-0.462856744,-0.289063649,0.31154039,0.33483235699999997,0.030470066,-0.48731106700000004,-1.005906232,-0.01625139,0.327081115,-0.08977998699999999,0.237201671,0.23915288,2.643767829,2.665195312,0.992,0.9918
2016-04-29 13:43:14.100000$$2016-04-29 13:48:14.306,-0.292354198,-0.297905555,-1.331488499,-1.1423580629999999,1.873236101,1.3424029569999998,-0.705858712,-0.411483098,-0.04417496,-0.037146032999999995,-0.17447620000000003,0.36833615399999997,0.198641669,0.20066988,-0.084728879,-0.075062759,1.1288,0.9899
2016-04-29 13:48:14.306000$$2016-04-29 13:53:14.339,-0.441778875,-0.020436616,0.056016207,-0.049822224000000005,0.041718618,0.145419607,0.24894124199999998,-0.11120434300000001,-1.290213652,0.12304623599999999,0.24243542199999998,-0.179712183,0.184312306,0.18550926199999998,1.092431531,1.107171877,0.9867,0.9935
2016-04-29 13:53:14.339000$$2016-04-29 13:58:14.452,0.013784165,0.240113485,-0.5858488510000001,-0.033872796000000004,0.344246059,-0.24392882300000002,0.060138990999999996,0.08898149300000001,-0.6890062509999999,-0.19656442699999999,0.018187504,0.502081471,0.16728411199999998,0.16930899100000002,-0.785024542,-0.778377093,1.0085,0.988
2016-04-29 13:58:14.452000$$2016-04-29 14:03:15.658,0.006495156,-0.34189453299999994,0.236660864,0.719737692,0.047169563,-0.7569216870000001,-0.21497286,0.631909747,1.156735571,-0.146262506,-0.41830633100000003,0.8168441559999999,0.145443749,0.14742766,1.6472813769999999,1.664413439,0.9897,0.9865
2016-04-29 14:03:15.658000$$2016-04-29 14:08:15.847,-0.7333392209999999,-0.873146038,-0.382143174,0.44062269600000004,1.27090669,-0.625385055,-0.446929911,1.1687717640000002,0.940120394,-0.312645781,-0.792895107,2.0716673130000003,0.137306856,0.139328549,0.237824612,0.24888111899999998,0.9556,0.9855
2016-04-29 14:08:15.847000$$2016-04-29 14:13:16.171,-0.620359587,-0.720876498,-1.097034795,0.524357195,1.963176691,-0.493848424,-0.711253062,0.813896872,0.5465025370000001,-0.6856538659999999,-0.782788158,2.628170815,0.15138094300000002,0.153404132,1.044878127,1.059413491,0.9863,0.9868
