time_index_volume,nom_exe_buy,nom_exe_sell,nom_new_buy,nom_new_sell,nom_amm_buy,nom_amm_sell,nom_can_buy,nom_can_sell,nom_exe,nom_new,nom_can,nom_amm,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume,nom_exe_order_volume_average,nom_exe_order_price_average
2016-04-29 08:24:44.980000$$2016-04-29 08:30:00.034,0.113190264,0.09336792,-1.0076910190000001,-1.81269425,1.5218341530000001,0.352465078,-1.030120879,0.932780342,-0.106259315,0.578091319,-1.534805046,1.196060154,0.08437991199999999,-0.195397729,-0.356156669,-0.369318355,0.9644,-0.4318
2016-04-29 08:30:00.034000$$2016-04-29 08:35:16.513,-0.294795562,-0.4320441,-1.604031407,2.236716794,1.07217965,-0.300113602,0.309318597,-1.005464525,0.468584292,-2.3975973809999997,1.126552988,1.5332583219999998,0.085959905,-0.175022774,0.190959833,0.188858466,1.0111,-0.4911
2016-04-29 08:35:16.513000$$2016-04-29 08:40:43.251,-0.502431206,-0.7208467340000001,1.027817507,-0.128498116,-0.362828855,-0.45366152600000004,0.031975835,1.229769475,1.121125874,0.7688848009999999,-0.949683776,-0.055944157,0.08587828,-0.176075382,0.813026033,0.823500142,0.9873,-0.4877
2016-04-29 08:40:43.251000$$2016-04-29 08:45:58.278,-1.08162537,-1.082719913,-0.8923985440000001,2.4569264580000003,-0.6931306190000001,0.677277995,2.430360402,-1.630704805,0.026677062999999997,-2.071179617,3.759101996,-1.31330082,0.085212434,-0.184661865,-0.901809897,-0.926002322,0.9739,-0.4615
2016-04-29 08:45:58.278000$$2016-04-29 08:51:52.100,-0.629926777,-0.8495900759999999,1.131183174,-0.393565304,0.45321079799999997,-0.7076061709999999,-0.86623652,1.814369137,1.324476041,1.043581441,-1.961973375,1.3481561530000001,0.079248075,-0.261575846,-0.936491924,-0.9613854690000001,0.9741,-0.303
2016-04-29 08:51:52.100000$$2016-04-29 08:57:07.198,-0.520644859,-0.449441849,-2.633712478,1.5312302780000002,0.480967249,-0.264679465,1.992284903,-0.489641294,-0.43586869,-2.697579904,2.04049453,0.7692100909999999,0.08416586,-0.198158064,-0.793192627,-0.8151892820000001,0.973,-0.4247
2016-04-29 08:57:07.198000$$2016-04-29 09:02:22.211,-1.482325736,-1.4411135419999999,-0.494838285,1.331410398,-1.806164296,-1.6643278540000002,3.725677165,2.033203235,-0.387914472,-1.2160570240000002,1.078869082,-0.833819297,-9.667495298,-0.26440611,-3.135658883,-2.57776049,1.2164,36.5631
2016-04-29 09:02:22.211000$$2016-04-29 09:07:37.825,0.251614027,-0.073650471,1.5963286769999998,-1.009336772,-0.6403933629999999,-0.810955735,-0.755929739,1.695573484,0.9535896159999999,1.883762375,-1.8139545819999998,-0.019369753,0.076031865,-0.303050803,-0.608746465,-0.62701442,0.9709,-0.2509
2016-04-29 09:07:37.825000$$2016-04-29 09:12:53.382,-0.47693209200000003,-0.9365788209999999,0.010063244,1.26616309,-0.604309977,-0.370981875,1.090920926,0.263773243,3.1570556069999998,-0.851710435,0.596069528,-0.442651581,0.0790286,-0.26440611,-0.44274491899999996,-0.457657044,0.9674,-0.2989
2016-04-29 09:12:53.382000$$2016-04-29 09:18:12.150,-0.655425891,-0.759121782,0.753500928,0.10394541800000001,-1.78673478,0.535541449,2.0017397690000003,0.035560541,0.517145526,0.407986288,1.5259057059999999,-2.327125472,0.082833882,-0.21533471,-0.912058956,-0.936458572,0.9739,-0.3847
2016-04-29 09:18:12.150000$$2016-04-29 09:23:32.985,0.3317541,0.190795314,-0.009814769000000001,0.952160421,-0.398912241,-1.212542615,0.173798838,0.379442695,0.24338157,-0.672410537,-0.217537127,0.9123855040000001,0.082148058,-0.225032688,-0.559846713,-0.577126128,0.9701,-0.365
2016-04-29 09:23:32.985000$$2016-04-29 09:28:50.557,-0.12358722400000001,0.030736022999999998,0.077648488,0.38532443299999997,-0.10469386300000001,0.390852059,0.161192349,-0.736611205,-0.660464397,-0.25059603199999997,0.736141003,-0.5309653870000001,0.066014208,-0.432234492,0.96888304,0.982507901,0.9861,-0.1527
2016-04-29 09:28:50.557000$$2016-04-29 09:34:10.028,-0.269296448,-0.327657606,1.182866008,-0.634164752,-0.160206764,-0.610162296,-0.52270969,1.4267201630000002,0.09830488300000001,1.271154389,-1.481160651,0.388301049,0.054659436,-0.578661076,0.23284755699999998,0.231592977,1.0054,-0.0945
2016-04-29 09:34:10.028000$$2016-04-29 09:39:25.613,-0.994199836,-0.8843855740000001,-0.832764505,0.609612054,0.605871277,0.27273827100000003,0.829336275,0.038686742,-0.766085081,-1.009172526,0.583155137,0.317382387,0.075639435,-0.308111418,-0.868508143,-0.892027351,0.9736,-0.2455
2016-04-29 09:39:25.613000$$2016-04-29 09:44:40.863,-1.1034817540000001,-1.016608467,1.516816625,0.49950722200000003,-1.395368824,-0.356217651,1.333595843,0.9077707309999999,-0.6756397829999999,0.648202177,0.250361206,-1.434620796,0.065981672,-0.432654063,-1.190191471,-1.220213719,0.9754,-0.1525
2016-04-29 09:44:40.863000$$2016-04-29 09:49:58.480,-0.25472552600000004,-0.289382558,1.258402457,-0.328317996,-0.956816902,-0.190858348,0.312470219,0.7139462440000001,-0.004280723,1.083808982,-0.36952958,-1.024273818,0.06368817,-0.464530415,0.307336139,0.307587395,0.9992,-0.1371
2016-04-29 09:49:58.480000$$2016-04-29 09:55:14.083,-0.739208695,-0.6442966379999999,0.41557470799999996,-0.365019607,-0.071386122,0.012887937,0.39126077600000003,0.842120502,-0.585194485,0.512577895,-0.40628592399999996,-0.174141928,0.061523957000000004,-0.490138965,0.374966398,0.376584845,0.9957,-0.1255
2016-04-29 09:55:14.083000$$2016-04-29 10:00:32.101,-1.125338137,-1.187106407,-0.244375322,0.38124647700000003,-0.487732884,1.380055034,1.7243970069999999,-0.686591982,0.682253722,-0.46667539700000005,2.020626236,-1.488144315,0.063172732,-0.46887702200000003,-0.365551126,-0.37890272799999997,0.9648,-0.1347
2016-04-29 10:00:32.101000$$2016-04-29 10:05:49.140,-0.13815814699999998,-0.171077865,1.7354747680000002,-1.5476270619999999,-0.9373873859999999,1.303281072,-0.191789348,-0.039468293,-0.030382387,2.468785762,-0.17084663600000002,-1.839615421,0.055340123,-0.569883209,-0.946897762,-0.972001667,0.9742,-0.0971
2016-04-29 10:05:49.140000$$2016-04-29 10:11:05.029,0.240685835,0.483077497,0.582550017,-1.629186197,-0.140777249,0.931222639,-0.5101032,-0.17076875100000002,-0.809790192,1.656189427,-0.321845673,-0.939528247,0.052425013,-0.607475295,-0.458994626,-0.47423524899999997,0.9679,-0.0863
2016-04-29 10:11:05.029000$$2016-04-29 10:16:23.525,-0.425933864,-0.226750662,-2.665517298,0.47911743799999995,2.240726229,1.318045295,-0.06257283400000001,-1.5588021719999998,-0.892951305,-2.1711737909999997,1.36894618,0.8896380079999999,0.055625525999999995,-0.5662027620000001,-1.377272139,-1.411076345,0.976,-0.0982
2016-04-29 10:16:23.525000$$2016-04-29 10:21:40.010,-0.18551364399999998,0.142081617,-0.081375615,-0.13257607300000002,-0.20739273100000002,0.52963576,0.460596467,-0.586553537,-1.163073169,-0.006932066999999999,0.848396867,-0.7388150509999999,0.043951674,-0.704944572,-0.310460132,-0.433708656,0.7158,-0.0623
2016-04-29 10:21:40.010000$$2016-04-29 10:26:57.807,-0.535215781,-0.348534905,0.92445184,0.010152413,-0.357277565,-0.308972136,0.13597937,0.6326650079999999,-0.894772351,0.594182336,-0.442048854,-0.19911957,0.03132543,-0.87956706,0.307336139,0.307587395,0.9992,-0.0356
2016-04-29 10:26:57.807000$$2016-04-29 10:32:17.291,-0.229226412,-0.108445969,0.256550605,-0.51182605,-0.43499562700000005,0.039463539,0.488961067,0.448219126,-0.575482238,0.507980462,-0.026801501000000002,-0.606344342,0.025277732999999997,-0.9575557309999999,-0.10510699800000001,-0.11319355,0.9286,-0.0264
2016-04-29 10:32:17.291000$$2016-04-29 10:37:32.463,-0.535215781,-0.668653487,1.123231969,-0.540371747,-0.53491885,1.365290811,0.183253705,-0.43024346700000005,0.60819784,1.152770481,0.47189268799999995,-1.521596514,0.020896506999999998,-1.014054273,0.674611485,0.6822874529999999,0.9887,-0.0206
2016-04-29 10:37:32.463000$$2016-04-29 10:42:49.716,-0.848490612,-0.835671877,1.711621152,-1.5517050190000001,0.425454347,0.461720332,-1.102608192,1.4517297740000001,-0.13964516300000002,2.453844104,-1.914289469,-0.044793424000000005,0.021540091,-1.005754865,0.201937454,0.20005800699999998,1.0094,-0.0214
2016-04-29 10:42:49.716000$$2016-04-29 10:48:06.036,0.6778135059999999,0.705768685,-0.447131054,-0.099952419,-1.095599156,0.27273827100000003,1.012130369,-0.846028253,-0.259834217,-0.28622614,1.5755764419999998,-1.489482403,0.021472165,-1.021963554,-0.240877817,-0.25170906600000004,0.9570000000000001,-0.021
2016-04-29 10:48:06.036000$$2016-04-29 10:53:21.528,0.57945978,0.37869100299999997,0.081624091,-0.055094895,-0.41556611200000004,-0.21743395,-0.09724068,-0.067604105,0.359321516,0.052834565,-0.07150516400000001,-0.358352038,0.010458736,-1.14865558,-0.469861579,-0.485321885,0.9681,-0.0091
2016-04-29 10:53:21.528000$$2016-04-29 10:58:36.894,-0.163657261,-0.181516515,1.123231969,-0.797283022,-0.7930538420000001,0.009935092,0.15173748199999998,0.763965467,-0.08379974400000001,1.358505621,-0.528475935,-0.9859152959999999,0.006470224,-1.200089827,0.072050467,0.067545269,1.0667,-0.0054
2016-04-29 10:58:36.894000$$2016-04-29 11:04:00.957,2.648530757,1.899254266,-0.5902527470000001,0.74010667,-1.298221247,-0.303066446,-0.34937046299999996,-1.952703549,0.962087832,-0.927568085,1.5358398530000001,-1.352105371,0.027655999,-1.071980828,-1.004282037,-1.2249525890000001,0.8199,-0.0258
2016-04-29 11:04:00.957000$$2016-04-29 11:09:28.372,-0.294795562,0.069011071,1.059622328,2.481394199,-0.082488702,1.137921769,-0.49119346700000005,-3.168795893,-1.312398963,-0.89653541,2.9494689989999996,-1.0095548509999999,0.013385833,-1.1109089159999999,-0.5918389000000001,-0.609765057,0.9706,-0.012
